Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,VAge1,VAge2,VAge3,VPolicy0,VPolicy1,VPolicy2,VPolicy3,Response
1,43,1,28,0,1,44810,162,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,72,1,28,1,1,52922,255,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,45,1,36,0,1,32725,228,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,3,1,0,25370,87,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,48,1,16,0,1,2630,216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,63,1,28,0,1,44983,155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0,41,1,48,0,1,2630,87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,28,1,41,0,0,31641,291,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,59,1,11,0,1,2630,296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,46,1,49,1,0,35672,196,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,44,1,48,0,1,2630,77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,28,1,12,1,0,27037,71,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,67,1,28,0,1,2630,176,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,24,1,9,0,0,39745,177,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,1,24,0,1,21557,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,27,1,5,1,0,31057,210,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,44,1,7,0,1,56383,246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,24,1,29,1,0,37328,25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,18,1,0,76448,129,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,38,1,13,1,0,26129,179,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,40,1,15,0,1,2630,17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,47,1,28,1,0,48015,116,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,49,1,28,1,0,31644,165,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,26,1,11,1,0,37145,73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,54,1,28,0,1,39221,136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,32,1,37,0,1,2630,240,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,67,1,28,0,1,86774,149,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,50,1,29,0,0,21638,78,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,24,1,6,1,0,28173,230,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,47,1,35,0,0,24190,192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,43,1,1,1,1,2630,117,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,23,1,17,1,0,21722,165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,35,1,8,1,0,35965,290,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,51,1,28,0,1,78569,298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1,43,1,28,1,0,53585,191,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,32,1,33,1,0,41759,279,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,8,1,0,39663,72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,40,1,28,0,1,47453,122,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1,26,1,41,1,0,21713,80,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,70,1,3,0,1,37152,207,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0,52,1,8,1,0,29021,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,22,1,12,0,1,26678,268,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,22,1,41,1,0,21039,110,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,74,1,28,1,0,37142,271,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,28,1,14,0,0,23495,98,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,30,1,15,1,0,37712,247,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,64,1,8,0,1,67540,104,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1,53,1,47,0,1,33488,95,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,36,1,50,0,1,51372,198,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,23,1,30,1,0,28077,241,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,1,30,1,0,25225,148,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,84,1,14,1,0,24396,148,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,25,1,30,1,0,2630,124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,27,1,11,1,0,31994,21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,76,1,8,0,1,43244,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,49,1,28,0,1,42249,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,36,1,28,0,1,33089,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,21,1,9,1,0,30779,230,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,73,1,33,1,1,2630,165,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,50,1,8,1,0,30555,276,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,25,1,13,1,0,2630,25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,39,1,50,0,1,38274,246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,49,1,35,0,1,41483,263,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,38,1,15,1,0,2630,172,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,45,1,46,0,1,2630,175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,75,1,8,0,1,28059,145,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,30,1,1,29087,272,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,30,1,28,0,1,35234,55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0,54,1,28,1,0,2630,52,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,32,0,0,36056,254,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,34,1,47,1,0,34602,58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,21,1,28,1,0,45290,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,25,1,41,1,0,14437,154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,65,1,45,1,0,27391,195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,26,1,28,1,0,2630,129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,25,1,15,0,0,2630,268,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,18,0,1,30468,64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,57,1,11,0,1,2630,82,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0,37,1,6,0,1,32915,248,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,22,1,28,0,1,28794,66,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,35,1,36,0,1,2630,270,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,42,1,11,0,1,2630,54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,50,1,28,0,1,56813,282,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,60,1,36,0,0,44043,298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,23,1,28,1,0,31783,73,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,1,28,0,1,29765,207,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,53,1,46,1,0,29631,154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,20,1,8,1,0,33041,258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,26,1,50,1,0,21094,77,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,50,1,28,0,1,2630,171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,52,1,28,0,1,44663,139,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1,23,1,12,0,1,2630,46,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,45,1,15,1,0,2630,160,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,53,1,15,0,0,22774,158,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,41,1,28,0,1,54594,194,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,44,1,28,0,1,49353,21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,27,1,32,1,0,2630,195,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,40,1,8,1,1,2630,246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,40,1,22,1,0,29139,283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,59,1,28,0,1,40160,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,27,1,41,0,0,21078,251,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,38,1,45,1,0,34055,141,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,24,1,29,1,0,36075,288,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,21,1,8,0,1,34480,262,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,36,1,45,1,0,24686,26,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,61,1,39,0,1,44187,255,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,52,1,29,0,1,31769,299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,24,1,29,1,0,27180,101,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,41,1,28,0,1,36088,271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,25,1,44,0,1,25595,236,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,32,1,0,34903,276,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,47,1,8,0,1,46066,222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,23,1,5,0,0,26169,265,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,11,1,0,29918,126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,44,1,28,0,1,37165,237,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,21,1,8,1,0,32523,163,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,22,1,21,0,0,38870,165,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,2,0,1,39229,115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,72,1,41,0,1,60120,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,48,1,47,0,1,28537,262,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,44,1,20,0,1,2630,237,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,40,1,8,1,0,31399,277,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,26,1,50,1,0,32970,195,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,50,1,2,0,1,29007,236,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0,28,1,8,1,0,46671,265,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,45,1,50,0,1,35866,61,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0,24,1,8,1,0,29605,77,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,4,1,1,28614,295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,35,1,28,0,1,40808,177,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,37,1,30,1,0,27339,234,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,41,1,28,0,1,36609,272,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,51,1,38,0,1,35059,236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,44,1,15,1,0,33443,101,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,48,1,46,1,0,25996,286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,23,1,8,1,0,2630,70,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,22,1,30,1,0,30998,254,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,52,1,28,0,1,29166,26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,22,1,24,0,1,36701,287,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,11,1,0,44005,119,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,53,1,14,0,1,40830,157,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,54,1,33,1,0,45104,137,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,42,1,18,1,0,32266,66,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,27,1,6,1,0,51715,126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,1,28,0,1,33438,79,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,35,1,3,0,1,32529,50,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,26,1,16,1,0,2630,82,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,1,41,1,0,23522,289,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,60,1,8,0,1,44709,224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,50,1,28,1,0,29714,227,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,26,1,18,1,0,31948,157,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,37,1,28,0,1,43541,138,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,46,1,29,0,1,2630,225,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,30,1,28,1,0,37921,39,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,45,1,46,0,1,32023,287,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,22,1,30,1,1,19816,183,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,47,1,29,0,1,33480,29,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,62,1,47,0,1,27847,245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0,41,1,41,0,1,52923,250,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,23,1,11,1,0,27801,276,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,72,1,47,0,1,31349,195,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1,30,1,3,0,1,2630,199,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,36,1,4,0,1,25740,81,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,51,1,28,1,0,32267,705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,30,1,30,1,0,34006,159,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1,23,1,33,1,0,46667,64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,33,1,0,0,0,2630,116,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,48,1,32,1,1,39037,83,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,39,1,41,0,1,23445,131,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,54,1,3,1,0,26921,43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,41,0,1,35122,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,26,1,13,0,0,23547,228,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,20,1,21,0,1,2630,289,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,40,1,4,0,1,33898,173,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,21,1,26,0,1,32186,284,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,17,1,0,34992,203,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,8,1,0,45963,282,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,61,1,28,1,0,57300,152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,48,1,8,0,1,48296,230,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,41,1,39,0,1,2630,211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,66,1,48,0,1,2630,222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,44,1,28,0,1,34555,138,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1,60,1,28,0,1,34984,275,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,50,1,38,0,1,38079,36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,20,1,17,0,0,2630,105,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0,47,1,41,0,1,35158,25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,28,1,21,1,0,22285,49,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,54,1,28,1,0,50245,245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,24,1,46,1,0,26220,3096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,33,1,28,0,1,43747,250,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,26,1,46,0,1,27190,72,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,32,1,29,0,1,28612,296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,26,1,35,1,0,24025,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,1,28,0,1,56613,45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0,48,1,28,0,1,68601,176,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,24,1,9,1,0,2630,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,28,1,15,1,0,35187,97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,6,0,1,30533,53,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,38,1,47,0,1,28217,279,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,24,1,3,0,1,2630,126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,32,1,41,1,0,56134,218,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,28,1,24,0,1,26194,65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,47,0,1,23124,44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,24,1,8,1,0,43837,186,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,47,1,28,0,1,2630,243,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,22,1,8,1,0,32481,110,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,49,1,28,0,1,42639,120,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,49,1,8,0,1,55176,87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,46,1,18,1,0,21292,283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,59,1,28,1,0,32666,144,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,41,1,0,22631,265,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,1,2,1,0,41475,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,20,1,39,0,1,27566,135,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,38,1,28,0,1,29707,205,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,27,1,39,1,1,2630,38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,46,1,28,0,1,38279,195,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,42,1,39,0,1,28410,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,40,1,28,0,1,35642,159,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,47,1,1,1,0,2630,112,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,55,1,24,1,0,27849,99,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,20,1,28,0,0,37826,211,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,23,1,36,0,1,33281,262,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,28,1,0,57073,16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,1,41,1,0,21710,271,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,1,41,1,0,27280,101,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,1,30,1,0,26047,65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,43,1,28,0,0,32959,258,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,41,1,46,0,1,22813,88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,26,1,50,1,0,35468,256,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,24,1,25,1,0,52425,68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,46,1,0,29360,262,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,63,1,28,0,1,42620,67,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0,69,1,29,1,0,23553,150,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,50,1,46,1,0,23752,231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,59,1,33,0,1,36618,75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,27,1,1,0,1,2630,257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,63,1,28,0,1,36202,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,71,1,28,0,1,27365,192,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1,30,1,3,0,1,2630,63,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,51,1,30,1,0,2630,271,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,45,1,28,0,0,2630,265,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,26,1,3,0,1,31843,52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,47,1,29,1,0,38864,244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,41,1,28,0,1,2630,279,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,23,1,35,1,0,26893,296,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,58,1,28,0,1,48631,109,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,33,1,28,0,1,40188,106,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,28,1,30,1,0,21902,93,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,51,1,28,1,0,39867,40,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,49,1,18,0,1,29738,28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,22,1,29,1,0,34213,58,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,27,1,15,1,0,39311,69,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,18,1,0,20663,165,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,47,1,28,0,1,38702,263,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,40,1,28,0,1,40274,189,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,50,1,28,1,0,50705,26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,68,1,8,0,1,35854,287,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,25,1,47,0,1,35330,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,20,1,46,1,0,28621,79,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,24,1,30,1,0,27396,282,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,27,1,28,1,0,27907,18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,54,1,15,1,0,29833,187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,23,1,28,1,0,53035,130,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,41,1,46,1,0,24875,19,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,21,1,8,1,0,27170,140,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,59,1,28,0,1,26846,113,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1,65,1,24,0,1,27852,220,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,27,1,11,1,0,39067,153,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,39,1,28,0,1,46759,37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,30,1,41,1,0,2630,152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,79,1,8,1,1,44874,284,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,13,0,1,51667,246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,46,0,1,25557,126,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,26,1,8,1,0,48098,101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,58,1,43,1,0,25923,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,50,1,40,0,0,23796,90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,101,1,37,0,1,22151,186,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,33,1,46,0,1,36940,225,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0,43,1,50,0,1,32868,197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,26,1,35,0,1,22108,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,48,1,28,0,1,2630,275,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,20,1,39,1,1,2630,225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,23,1,21,0,1,23196,75,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,68,1,28,0,1,52515,294,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1,36,1,21,0,1,42395,244,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,23,1,14,1,0,29080,107,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,20,1,15,0,1,39265,189,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,42,1,41,0,1,29195,103,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,33,1,10,1,0,20414,155,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,56,1,28,0,1,33554,144,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1,22,1,41,1,0,30117,13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,47,1,41,0,1,44825,11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0,31,1,29,0,1,28976,294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,79,1,11,1,1,32164,245,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,43,1,8,0,0,2630,151,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,37,1,30,0,1,2630,206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
