Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,Response,VAge1,VAge2,VAge3,VPolicy0,VPolicy1,VPolicy2,VPolicy3
1,23,1,8,1,0,35713,224,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,24,1,14,1,0,40871,286,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,44,1,28,0,1,41037,190,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,28,1,8,1,0,22840,211,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,32,1,8,1,0,38732,278,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,28,0,1,37127,168,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,60,1,33,0,1,2630,89,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,59,1,37,1,0,41531,204,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,27,1,8,1,0,62850,29,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,28,1,0,45504,15,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,26,1,29,0,1,2630,159,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,47,1,28,0,1,46131,171,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,43,1,18,0,1,25619,187,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21,1,15,0,1,32987,261,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,59,1,37,0,1,2630,153,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,56,1,28,0,1,39162,216,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,25,1,29,1,0,33061,136,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,34,1,28,0,1,35748,234,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,62,1,46,0,0,24686,240,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,43,1,36,0,1,37167,73,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,24,1,37,0,1,33826,121,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,3,1,0,36893,101,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,41,1,28,0,1,38928,144,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,29,1,28,0,1,64650,167,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,68,1,48,0,1,2630,122,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,53,1,41,0,1,2630,109,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,38,1,46,0,1,30744,95,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,37,1,28,0,1,64430,250,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,32,1,33,1,0,30864,221,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,21,1,13,0,1,29102,188,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,68,1,28,1,0,38030,250,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,41,1,28,0,1,36466,129,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,31,1,1,0,1,2630,216,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,32,1,21,0,1,25870,180,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,27,1,41,1,0,22633,295,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,41,0,1,40215,83,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,53,1,19,0,1,28164,230,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,57,1,47,1,0,39285,288,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,28,1,2,1,0,2630,280,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,20,1,3,1,0,29325,139,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,24,1,18,1,0,31330,28,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,70,1,28,0,1,39263,28,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,58,1,8,1,0,42143,241,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,45,1,35,0,0,42941,70,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25,1,2,1,1,27094,114,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,27,1,14,0,0,29035,90,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,30,1,10,1,0,18511,24,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,28,1,39,0,1,28405,285,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,53,1,8,0,1,50544,10,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,21,1,15,1,0,25349,155,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,44,1,28,0,1,2630,44,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,25,1,20,0,1,2630,269,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,57,1,8,1,0,34396,134,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,36,1,30,0,1,2630,176,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,25,1,40,0,1,2630,134,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,54,1,33,0,1,63189,158,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,65,1,41,0,1,2630,154,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,53,1,28,1,0,41531,265,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,46,1,50,0,1,30591,241,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,45,1,28,0,1,38424,137,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,42,1,47,0,1,2630,218,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,45,1,28,0,1,37525,170,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,21,1,3,1,0,20256,185,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,63,1,11,0,1,35115,178,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,37,1,28,1,0,2630,68,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24,1,41,1,0,28832,50,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,36,1,28,0,1,44382,70,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,24,1,15,0,1,31621,97,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,42,1,3,0,1,37066,83,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,50,1,41,1,0,31104,295,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,52,1,28,0,1,35635,244,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,20,1,28,1,0,117057,172,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,23,1,11,1,0,29488,226,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,40,1,28,0,0,36092,282,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,31,1,47,0,1,35732,278,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22,1,24,0,1,36527,149,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,38,1,8,0,1,27152,298,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,21,1,8,1,0,54577,52,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,25,1,41,1,0,38517,236,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,14,1,0,31442,171,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,20,1,28,0,0,2630,140,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,46,1,25,0,1,2630,125,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25,1,8,1,0,41579,181,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,17,0,1,37209,251,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,22,1,30,1,0,27196,135,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,27,1,27,0,0,27717,231,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,52,1,41,0,1,41362,207,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,28,1,15,1,0,34335,168,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,43,1,46,0,1,31606,96,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,36,1,28,0,1,34771,217,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,26,1,11,1,0,25032,224,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,1,2,1,0,24344,182,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,31,0,1,2630,194,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,58,1,1,0,1,2630,254,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,36,1,28,0,1,2630,86,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,41,1,36,0,1,35072,249,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,42,1,28,1,0,43866,188,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,23,1,13,1,0,38959,247,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,12,0,1,26853,236,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,61,1,11,0,1,31075,168,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,21,1,44,1,0,2630,137,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,62,1,41,0,1,54196,167,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,42,1,8,0,1,33010,199,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,42,1,5,0,1,31269,158,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,49,1,8,0,1,52966,36,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,43,1,3,1,0,23391,248,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,28,1,10,1,0,25156,192,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,65,1,28,1,0,65406,69,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,39,1,28,0,1,46370,174,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,38,1,8,0,1,2630,190,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,32,1,41,1,0,31576,184,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,48,1,28,1,0,47842,270,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,1,5,0,1,25368,197,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,73,1,6,0,1,25458,249,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,30,1,3,0,1,40123,135,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,24,1,28,1,0,34952,206,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,45,1,8,0,1,39267,191,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,24,1,46,1,0,29985,297,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,59,1,43,1,0,29633,20,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,25,1,25,0,1,2630,262,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,23,1,41,1,0,19666,219,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,30,1,0,32047,27,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,24,1,35,1,0,43203,155,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,41,1,8,0,0,51384,26,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,35,1,7,0,1,28181,209,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,29,1,3,0,1,26277,261,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,56,1,28,1,0,42398,255,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,61,1,41,1,0,36745,25,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24,1,28,1,0,36290,161,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,37,1,46,0,1,24672,162,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,69,1,28,0,0,63356,163,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,24,1,29,1,1,38378,103,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,58,1,33,0,1,38343,89,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,57,1,3,1,0,33029,208,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,57,1,8,0,1,2630,194,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,24,1,8,1,0,28925,42,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,52,1,28,0,1,46408,200,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,56,1,28,0,1,48931,57,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,26,1,33,0,1,45466,130,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,8,1,0,28766,86,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,53,1,28,0,1,39123,163,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,59,1,8,0,1,34646,191,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,31,1,28,0,1,35818,185,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,60,1,28,0,1,48568,186,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,73,1,46,0,1,2630,282,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,25,1,15,0,1,37873,20,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,46,1,36,0,0,24592,39,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,70,1,48,1,0,2630,115,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25,1,35,1,0,27220,278,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,21,1,46,0,1,2630,80,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,47,1,35,0,1,2630,76,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,51,1,28,0,1,50011,48,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,46,1,24,0,1,33961,221,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50,1,48,0,1,2630,68,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,1,3,1,0,24966,190,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,38,1,28,0,1,28377,167,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,42,1,37,0,1,2630,95,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,74,1,28,0,1,39358,41,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,56,1,28,0,1,44267,184,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,55,1,33,1,0,27393,85,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,70,1,28,0,1,46876,106,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,46,1,10,0,1,33113,256,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,20,1,2,0,1,33432,263,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,48,1,40,0,1,33131,212,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,59,1,14,1,0,55484,95,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,22,1,50,1,0,29937,97,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,45,1,23,0,1,34628,56,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,62,1,20,0,1,2630,207,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,55,1,28,0,1,23352,64,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,34,1,39,0,1,61548,30,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,27,1,28,1,0,36587,84,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,60,1,28,0,1,35209,46,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,25,1,8,0,1,33085,11,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,28,1,0,27141,37,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,30,0,1,31331,275,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,8,1,0,33869,190,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,50,1,28,1,0,47383,284,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,40,1,9,0,1,24827,240,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,75,1,47,0,1,41138,258,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,47,1,28,0,1,43356,242,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22,1,47,0,1,43083,206,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,54,1,30,0,0,38813,287,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,56,1,28,0,1,38401,84,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,49,1,17,1,0,32151,265,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,55,1,28,0,1,51216,219,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,61,1,28,0,1,30642,210,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,42,1,0,1,0,2630,30,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,42,1,33,0,1,42926,87,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,64,1,28,0,1,2630,34,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,26,1,41,1,0,28839,232,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,52,1,1,1,0,2630,179,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22,1,28,1,0,2630,151,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,29,1,3,0,1,24650,229,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,37,1,41,0,0,22621,154,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,23,1,28,1,0,73072,101,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,36,1,33,0,1,2630,21,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,30,1,41,1,0,38447,119,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,41,0,1,2630,272,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,45,1,45,0,1,34445,120,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,40,1,28,0,1,55400,41,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,22,1,33,1,0,30208,153,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,64,1,35,0,1,36736,28,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,52,1,11,0,0,2630,68,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,22,1,50,1,0,31675,76,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,44,1,46,1,0,25464,217,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,40,1,28,1,0,2630,142,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,41,1,21,0,1,40748,79,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,45,1,28,0,1,58969,145,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,24,1,6,1,0,27780,107,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,66,1,39,0,1,44846,67,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,23,1,32,1,0,29129,111,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,71,1,28,0,1,56922,244,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,35,1,39,1,0,42214,240,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,68,1,15,1,0,28255,150,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,47,1,46,0,1,2630,37,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,24,1,26,1,0,40265,48,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,55,1,28,1,0,43641,52,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,51,1,8,0,1,50497,91,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,25,1,36,1,0,44156,247,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21,1,8,1,0,32602,288,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,53,1,28,0,1,37011,242,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,21,1,30,1,0,36730,58,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,27,1,18,1,0,38302,267,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,50,1,27,0,1,24892,97,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,61,1,28,0,1,59001,136,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,50,1,28,0,1,40819,231,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,66,1,15,1,0,43126,106,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,22,1,30,1,0,32331,92,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,10,1,0,23661,167,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,28,1,50,0,1,30530,162,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,32,1,50,0,1,34370,101,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,42,1,28,0,1,28810,221,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,44,1,28,0,0,34041,217,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,26,1,16,1,0,22124,165,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,50,1,28,0,1,29922,163,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,61,1,28,1,0,36653,227,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,54,1,33,0,1,38113,117,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,1,6,0,1,33314,65,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,23,1,25,0,1,2630,127,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,72,1,28,0,1,28791,266,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,34,1,46,0,1,2630,171,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,43,1,30,0,0,2630,128,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,63,1,28,0,1,49382,52,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,36,1,20,0,1,2630,86,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,54,1,46,1,0,20317,44,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,23,1,28,1,1,33693,114,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,24,1,41,0,1,26817,75,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,28,1,41,1,0,28920,181,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,21,1,46,1,0,41002,257,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,22,1,50,0,1,28438,144,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,39,1,28,0,1,45187,212,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,50,1,52,0,1,2630,282,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,37,1,33,0,1,32361,191,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,28,1,47,1,0,35665,56,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,24,1,0,26515,156,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,11,1,0,29994,242,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,23,1,18,1,0,26610,112,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,30,1,30,1,0,25931,287,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,41,1,26,0,1,2630,165,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,22,1,24,0,1,2630,158,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,52,1,28,0,1,45589,62,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,51,1,39,0,1,36567,237,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,25,1,14,0,1,31716,171,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,25,1,18,0,1,40977,197,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,25,1,17,0,0,27095,201,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,49,1,8,1,1,2630,242,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,35,1,46,0,1,2630,61,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,21,1,8,1,0,36598,140,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,25,1,28,0,1,47411,269,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,49,1,28,0,1,2630,202,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,47,1,41,0,1,34704,88,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,24,1,12,0,1,2630,171,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,27,1,28,0,1,30057,240,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,68,1,28,0,1,35609,234,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,40,1,8,0,1,38759,192,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,38,1,7,0,0,30345,99,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,42,1,8,1,0,45640,216,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,52,1,23,0,1,47292,68,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,24,1,19,0,1,33921,30,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,22,1,15,1,0,25887,25,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,48,1,28,0,1,29232,120,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,37,1,50,0,1,2630,180,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,20,1,40,0,1,19127,273,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,39,1,28,0,1,34156,286,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,20,1,24,0,1,21718,115,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,36,1,29,0,1,2630,223,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,58,1,33,0,1,23241,53,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,1,44,1,0,27508,51,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,52,1,36,0,1,33422,83,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,23,1,15,0,0,35949,84,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,47,1,41,0,0,2630,275,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,47,1,26,1,0,45526,227,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,41,1,28,0,1,37008,172,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,77,1,50,1,0,40507,267,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29,1,33,0,1,27567,13,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
